Quality;Description;n
2.3131304494215317;['IsFemale == True', 'delayed_healing == True'];101
2.2876374806828235;['visual_blurring == False', 'Polyphagia == True'];93
2.2773950829534226;['IsFemale == True', 'Alopecia == False'];165
2.270277964877148;['IsFemale == True', 'Itching == True'];100
2.1751492513255295;['visual_blurring == False', 'IsFemale == True'];80
2.1571420857189025;['Age > 37.0', 'partial_paresis == False'];214
2.1565803876402034;['weakness == True', 'visual_blurring == True'];175
2.125555134686948;['Polydipsia == False', 'muscle_stiffness == False'];202
2.1197750911578472;['Alopecia == False', 'delayed_healing == True'];121
2.1080769012161555;['Polydipsia == True', 'weakness == True'];179
2.1055947492499865;['Polyuria == False'];262
2.090145465357806;['weakness == True', 'muscle_stiffness == True'];147
2.077899990177168;['sudden_weight_loss == True', 'partial_paresis == False'];90
2.063836456783518;['Polydipsia == False', 'muscle_stiffness == True'];85
2.0250721886499075;['Alopecia == False', 'weakness == True'];189
1.9901651670603964;['Polyuria == True', 'Genital_thrush == False'];191
1.9871863901786186;['sudden_weight_loss == False', 'Irritability == False'];245
1.9706458566728404;['Polydipsia == False', 'Genital_thrush == False'];226
1.932046435302623;['Irritability == True', 'delayed_healing == False'];54
1.8735920354067863;['Polyphagia == False', 'Polyuria == False'];191
1.8723984494270596;['sudden_weight_loss == True', 'Genital_thrush == False'];159
1.8720096855675212;['Alopecia == True', 'Irritability == True'];48
1.8544945978123746;['partial_paresis == False', 'Genital_thrush == False'];209
1.8429800032818653;['Polyphagia == False'];283
1.833717006996653;['Irritability == False', 'partial_paresis == False'];241
1.8330039878411881;['sudden_weight_loss == False'];303
1.7927046056697344;['Age <= 47.5', 'Irritability == False'];215
1.7718129476082927;['Alopecia == False', 'visual_blurring == True'];151
1.7670775295231689;['weakness == False', 'sudden_weight_loss == False'];161
1.7329567887647577;['Polydipsia == True', 'sudden_weight_loss == True'];149
1.7252112108523177;['Polyuria == False', 'Itching == True'];116
1.7216375180750052;['Age <= 47.5', 'visual_blurring == True'];64
1.7070730788914767;['Age <= 47.5', 'Polyuria == False'];161
1.6885566271312473;['IsFemale == True', 'weakness == False'];64
1.6800207925230848;['Irritability == False', 'Polyuria == True'];169
1.6477755684061308;['Age > 47.5', 'muscle_stiffness == False'];132
1.5953297900072443;['Polyphagia == True', 'sudden_weight_loss == True'];130
1.5795145190087476;['partial_paresis == False', 'Itching == True'];129
1.5608980204621803;['Polyphagia == True', 'Irritability == True'];84
1.4856695555198938;['Age > 39.0', 'Polyphagia == True'];195
1.4771660789160066;['sudden_weight_loss == False', 'Alopecia == True'];129
1.467269781085687;['Age <= 47.5', 'IsFemale == True'];94
1.463480091265863;['Age > 39.0', 'Polydipsia == False'];196
1.4595542350060402;['Polydipsia == False', 'sudden_weight_loss == False'];219
1.443134034641156;['Age <= 47.5', 'muscle_stiffness == True'];67
1.4382735033638292;['Age <= 37.0', 'Irritability == False'];98
1.4175463558359498;['Age > 39.0', 'delayed_healing == False'];180
1.4170123395328187;['Age <= 37.0', 'Genital_thrush == False'];99
1.332968107090558;['partial_paresis == True', 'sudden_weight_loss == True'];127
1.3294475404286188;['Polydipsia == False', 'delayed_healing == True'];117
1.3130711088942608;['Age <= 47.5', 'Polydipsia == True'];88
1.3069248933094921;['sudden_weight_loss == False', 'Itching == False'];155
1.2913016322953945;['Polyuria == False', 'muscle_stiffness == True'];79
1.286582041715596;['Irritability == True', 'muscle_stiffness == True'];69
1.2314041973422427;['partial_paresis == True', 'Itching == True'];124
1.2071574302685661;['sudden_weight_loss == False', 'Itching == True'];148
1.164280439521003;['Polyphagia == True', 'delayed_healing == True'];143
1.1163744005719005;['Polydipsia == False', 'delayed_healing == False'];170
1.1155341264527827;['muscle_stiffness == False', 'Genital_thrush == False'];242
1.0927534254030178;['Polydipsia == False', 'Polyphagia == False'];197
1.0918825864659922;['Age > 37.0', 'IsFemale == False'];265
1.0792647839103378;['muscle_stiffness == False', 'Polyuria == False'];183
1.0579219189995852;['Age > 37.0', 'Alopecia == False'];247
1.0309323757729096;['Age > 47.5', 'Polyuria == True'];159
0.9921323779489208;['Age <= 47.5'];260
0.9832892091673338;['Polydipsia == False', 'visual_blurring == True'];86
0.9768235139310457;['partial_paresis == True', 'delayed_healing == False'];97
0.9741097323426651;['Polydipsia == True', 'Alopecia == True'];42
0.9733497602485555;['Polyuria == False', 'Irritability == False'];225
0.9717121110254012;['Polydipsia == True', 'delayed_healing == False'];111
0.9701437515617393;['visual_blurring == False', 'weakness == False'];157
0.9579063609668417;['Alopecia == False'];341
0.9474387703596214;['visual_blurring == False', 'Polyphagia == False'];194
0.9413526301039994;['Age > 37.0', 'sudden_weight_loss == False'];224
0.9374848423336872;['Age > 47.5', 'sudden_weight_loss == False'];136
0.9326194362345781;['Age > 37.0', 'Polyphagia == True'];213
0.9310685687511651;['Polydipsia == False', 'Alopecia == True'];137
0.9175527580528637;['weakness == False', 'IsFemale == False'];151
0.9163762301979439;['Age > 47.5'];260
0.9139462287729019;['Polyphagia == True', 'Alopecia == False'];162
0.9113607458815496;['Age > 37.0'];412
0.8901703951234987;['IsFemale == True', 'visual_blurring == True'];112
0.8576187100150232;['Age > 37.0', 'Polyuria == False'];190
0.8026648070691489;['Age > 39.0', 'Polydipsia == True'];180
0.7445161667907728;['Age <= 39.0', 'weakness == True'];54
0.7339371618274502;['Age <= 47.5', 'weakness == False'];138
0.7261365448627157;['Alopecia == True', 'delayed_healing == True'];118
0.7251815328692279;['Age <= 39.0', 'IsFemale == True'];63
0.7070567857446024;['IsFemale == False', 'Genital_thrush == False'];233
0.6711913973595941;['partial_paresis == True', 'IsFemale == True'];124
0.6672179365510924;['Age > 37.0', 'Polydipsia == True'];202
0.6513812110183836;['Age > 47.5', 'sudden_weight_loss == True'];124
0.6427397674540174;['weakness == True', 'Irritability == True'];90
0.6387295465234346;['Polydipsia == False', 'partial_paresis == False'];220
0.6247047236886214;['Polydipsia == True', 'IsFemale == False'];108
0.6146698256134675;['Age > 39.0', 'partial_paresis == False'];195
0.6047610968786992;['Polyuria == False', 'Itching == False'];146
0.6008920479505488;['Polyphagia == False', 'IsFemale == False'];206
0.5608655993083205;['IsFemale == True', 'sudden_weight_loss == True'];115
0.5410031983723866;['Polyphagia == True', 'Polyuria == True'];166
0.5356815635849559;['Polyphagia == True'];237
0.5342531766998775;['Age <= 39.0', 'Itching == True'];41
0.5305984766483403;['weakness == False', 'delayed_healing == False'];159
0.5193293289821219;['Polydipsia == False', 'visual_blurring == False'];201
0.5104477691582348;['Polydipsia == True', 'Polyphagia == True'];147
0.5065539513504218;['muscle_stiffness == False', 'IsFemale == False'];216
0.49426750965362265;['Age > 37.0', 'Polyphagia == False'];199
0.49350536705228754;['Polydipsia == False', 'Alopecia == False'];150
0.4756196268167958;['Age > 39.0'];376
0.4728395844290835;['partial_paresis == True', 'Genital_thrush == True'];29
0.46566769468699887;['weakness == False', 'Polyphagia == False'];140
0.461230272869662;['Polyuria == False', 'Genital_thrush == False'];213
0.4494783463889953;['Polydipsia == True', 'Irritability == False'];154
0.44258599120389164;['sudden_weight_loss == True', 'Itching == False'];112
0.4368594104340069;['Polydipsia == False', 'weakness == True'];126
0.4201622275049166;['IsFemale == True', 'Irritability == True'];48
0.4183216204238547;['Age > 47.5', 'Polyuria == False'];101
0.4088905398567868;['Polyphagia == False', 'Genital_thrush == False'];213
0.40797015286941796;['Polydipsia == True'];233
0.3913680601584446;['Polydipsia == True', 'Genital_thrush == False'];178
0.3892245394979228;['sudden_weight_loss == False', 'Genital_thrush == False'];245
0.38535232730060454;['Age > 39.0', 'Polyuria == False'];179
0.38531268689919007;['visual_blurring == True', 'Polyuria == True'];146
0.38516026552913063;['sudden_weight_loss == True', 'delayed_healing == False'];106
0.37847794966339166;['visual_blurring == False', 'Irritability == False'];226
0.36176977595528115;['muscle_stiffness == False'];325
0.3551473154059033;['partial_paresis == False', 'delayed_healing == True'];112
0.347905093319516;['Alopecia == False', 'Itching == True'];133
0.34597868054771475;['Age > 39.0', 'partial_paresis == True'];181
0.34379235217834614;['Alopecia == True', 'partial_paresis == False'];129
0.34231369098908;['Age <= 37.0', 'IsFemale == True'];45
0.34184037449302407;['Polydipsia == False', 'weakness == False'];161
0.33622558278977976;['Age > 37.0', 'Itching == False'];179
0.3283081373874288;['Polydipsia == False', 'Irritability == False'];240
0.3214472998267134;['IsFemale == True', 'Polyphagia == True'];115
0.3091742217232182;['weakness == False', 'Polydipsia == True'];54
0.2938696695487901;['Age <= 47.5', 'Polyphagia == False'];180
0.29238610201918425;['Polyphagia == False', 'Itching == False'];164
0.2896760356146974;['Age <= 39.0', 'sudden_weight_loss == True'];45
0.282408461824944;['Polydipsia == True', 'delayed_healing == True'];122
0.28137740217802154;['Alopecia == False', 'IsFemale == False'];176
0.26324705639452395;['Age <= 47.5', 'Polydipsia == False'];172
0.26064363510776944;['IsFemale == True', 'weakness == True'];128
0.25808758483203054;['Age > 39.0', 'IsFemale == False'];247
0.25526033124764247;['Age <= 47.5', 'Itching == False'];163
0.24316781437350654;['weakness == False', 'Itching == False'];150
0.22319971515848724;['visual_blurring == False', 'delayed_healing == False'];178
0.21717935786477915;['Polyphagia == True', 'weakness == True'];162
0.20185367398084963;['Age > 37.0', 'Polydipsia == False'];210
0.19983119683664752;['muscle_stiffness == False', 'Polyphagia == False'];217
0.19770175493632933;['Age <= 39.0', 'delayed_healing == True'];43
0.19693297748320182;['Age > 47.5', 'Polydipsia == False'];115
0.1856598706817425;['IsFemale == False', 'Itching == False'];175
0.16437379710442257;['Polyuria == False', 'delayed_healing == False'];161
0.16407054965783274;['Alopecia == False', 'Polyuria == False'];154
0.16316012810748193;['Age > 37.0', 'partial_paresis == True'];198
0.1312063405896002;['Age <= 39.0', 'visual_blurring == True'];32
0.129500452796126;['Polydipsia == True', 'sudden_weight_loss == False'];84
0.1275734031546728;['Polydipsia == True', 'Itching == True'];130
0.09971351429724673;['Polydipsia == True', 'Polyphagia == False'];86
0.09879053504720631;['Age <= 39.0', 'Polyphagia == True'];42
0.09856444537774922;['weakness == False'];215
0.09578000449794166;['Polyphagia == False', 'Alopecia == True'];104
0.09384981817754667;['muscle_stiffness == False', 'partial_paresis == False'];214
0.08740625180948713;['muscle_stiffness == False', 'sudden_weight_loss == False'];203
0.08698393898551485;['Age <= 37.0', 'Polyphagia == True'];24
0.08612132538610767;['partial_paresis == True', 'Polydipsia == True'];157
0.08453452643278525;['Polydipsia == False', 'Itching == True'];123
0.08150287395619904;['partial_paresis == False', 'Irritability == True'];55
0.07959787254019735;['weakness == False', 'Polyuria == False'];142
0.07878439485492006;['Polydipsia == False', 'IsFemale == False'];220
0.07770565196483858;['Age > 37.0', 'IsFemale == True'];147
0.06644845908087005;['IsFemale == True', 'Genital_thrush == False'];171
0.06560815716641355;['Age <= 47.5', 'muscle_stiffness == False'];193
0.06480096986770201;['Age <= 47.5', 'Alopecia == True'];63
0.06206372150615547;['visual_blurring == False', 'IsFemale == False'];207
0.04840322942650149;['weakness == False', 'Polyuria == True'];73
0.04793592317687034;['Polyphagia == True', 'Genital_thrush == False'];191
0.04770888080946606;['Polydipsia == True', 'Alopecia == False'];191
0.04762354779372584;['Age <= 39.0', 'partial_paresis == True'];43
0.04050660535552886;['muscle_stiffness == True', 'Polyuria == True'];116
0.03979339539818583;['sudden_weight_loss == False', 'delayed_healing == True'];128
0.03968027449488942;['weakness == True', 'sudden_weight_loss == True'];163
0.0342615052292653;['weakness == False', 'Alopecia == False'];152
0.033729011490401306;['Polydipsia == False', 'Polyuria == False'];222
0.03341670279735742;['Age <= 47.5', 'Genital_thrush == False'];203
0.029534589034989067;['IsFemale == True'];192
0.025661117245806553;['Age > 39.0', 'sudden_weight_loss == False'];204
0.023377128047286755;['visual_blurring == False', 'Itching == False'];185
0.02221430908843275;['Age > 39.0', 'IsFemale == True'];129
0.021850896501139583;['partial_paresis == True'];224
0.02097740420411942;['Age <= 47.5', 'visual_blurring == False'];196
0.014873905167337553;['weakness == False', 'Irritability == False'];179
0.013182931840412915;['Age > 47.5', 'Polydipsia == True'];145
0.009386867092303852;['Age > 39.0', 'Polyphagia == False'];181
0.007526346678758011;['muscle_stiffness == False', 'Irritability == False'];268
0.004785996704796236;['visual_blurring == False'];287
0.001919686096325729;['Polydipsia == False', 'Itching == False'];164
0.0019172128754454398;['Age > 47.5', 'IsFemale == True'];98
0.0014740129926144596;['partial_paresis == True', 'Genital_thrush == False'];195
0.0010986441349395137;['Polydipsia == False'];287
0.001094457622329903;['Age > 47.5', 'Alopecia == False'];144
0.0010418273258019917;['visual_blurring == False', 'Alopecia == True'];97
0.0;['Age <= 37.0', 'muscle_stiffness == True'];20
0.0;['Age > 39.0', 'Itching == False'];164
0.0;['Age <= 37.0', 'partial_paresis == True'];26
0.0;['Age <= 39.0', 'muscle_stiffness == True'];32
0.0;['visual_blurring == True', 'Genital_thrush == True'];36
0.0;['Age <= 37.0', 'Polydipsia == True'];31
0.0;['muscle_stiffness == True', 'Genital_thrush == True'];33
0.0;['Age <= 37.0', 'Polyuria == True'];36
0.0;['Irritability == True', 'Genital_thrush == True'];43
0.0;['Age <= 37.0', 'delayed_healing == False'];82
0.0;['Polydipsia == True', 'Genital_thrush == True'];55
0.0;['Age <= 39.0', 'Polydipsia == True'];53
0.0;['Age <= 39.0', 'Polyuria == True'];61
0.0;['IsFemale == True', 'Irritability == False'];144
0.0;['sudden_weight_loss == True', 'Irritability == True'];68
0.0;['Polydipsia == True', 'Irritability == True'];79
0.0;['Polydipsia == True', 'Itching == False'];103
0.0;['Polyuria == True', 'Itching == False'];121
0.0;['IsFemale == True', 'Polydipsia == True'];125
0.0;['IsFemale == True', 'Polyuria == True'];129
0.0;['Polyuria == True', 'delayed_healing == False'];120
0.0;['Alopecia == False', 'Polyuria == True'];187
0.0;['Polydipsia == True', 'Polyuria == True'];193
